OID|RECEIPT_TYPE|PURPOSE|DATE|AMOUNT|PAYER_PAYEE_ID|RPT_ID
406475|1201|Reimburse Janitorial, Maintenance, and Repairs|2013-04-01|5348|1446911|548206
406476|1201|Reimburse Janitorial, Maintenance, and Repairs|2013-05-09|25157|1446911|548206
406477|1201|Reimburse Janitorial, Maintenance, and Repairs|2013-06-07|5391|1446911|548206
406478|1201|Reimburse Janitorial, Maintenance, and Repairs|2013-06-27|6165|1446911|548206
406479|1201|Reimburse Janitorial, Maintenance, and Repairs|2013-07-30|6518|1446911|548206
406480|1201|Reimburse Janitorial, Maintenance, and Repairs|2013-08-20|6888|1446911|548206
406481|1201|Reimburse Janitorial, Maintenance, and Repairs|2013-09-25|5764|1446911|548206
406482|1201|Reimburse Janitorial, Maintenance, and Repairs|2013-11-12|5321|1446911|548206
406483|1201|Reimburse Janitorial, Maintenance, and Repairs|2013-11-19|19329|1446911|548206
406484|1201|Reimburse Janitorial, Maintenance, and Repairs|2013-12-05|5812|1446911|548206
406485|1201|Reimburse Janitorial, Maintenance, and Repairs|2013-12-26|5808|1446911|548206
406486|1201|Special Union Rep. Salary & Tax Reimbursements|2013-12-31|106680|1446953|548227
406487|1201|Solidarity Fund|2013-12-31|16200|1446953|548227
406488|1201|Subsidy|2013-01-31|101372|1446979|548235
406489|1201|Subsidy|2013-02-08|101372|1446979|548235
406490|1201|Subsidy|2013-03-08|101372|1446979|548235
406491|1201|Subsidy|2013-04-05|101372|1446979|548235
406492|1201|Subsidy|2013-05-10|101372|1446979|548235
406493|1201|Subsidy|2013-06-11|70449|1446979|548235
406494|1201|Subsidy|2013-07-02|70449|1446979|548235
406495|1201|Subsidy|2013-08-05|70449|1446979|548235
406496|1201|Subsidy|2013-08-30|70449|1446979|548235
406497|1201|Subsidy|2013-09-27|70449|1446979|548235
406498|1201|Subsidy|2013-11-08|70449|1446979|548235
406499|1201|Subsidy|2013-12-06|70449|1446979|548235
406500|1201|Reimb for lease expense|2013-11-22|40600|1446979|548235
406501|1201|Workforce Development Grant|2013-01-11|11908|1447018|548241
406502|1201|Workforce Development Grant|2013-02-19|11579|1447018|548241
406503|1201|Workforce Development Grant|2013-03-15|13874|1447018|548241
406504|1201|Workforce Development Grant|2013-04-19|11054|1447018|548241
406505|1201|Workforce Development Grant|2013-05-17|21313|1447018|548241
406506|1201|Workforce Development Grant|2013-06-21|6000|1447018|548241
406507|1201|Workforce Development Grant|2013-07-16|15167|1447018|548241
406508|1201|Workforce Development Grant|2013-06-13|20673|1447018|548241
406509|1201|Property Tax Refund|2013-12-23|5537|1447054|548243
406510|1201|Reimbursement of Travel and Payroll Expenses|2013-03-04|17234|1447055|548243
406511|1201|Return Political Donation|2013-10-14|15000|1447093|548243
406517|1201|Reimbursement for salaries and other expenses|2013-07-25|19645|1447112|548244
406512|1201|Reimbursement for salaries and other expenses|2013-02-22|18828|1447112|548244
406513|1201|Reimbursement for salaries and other expenses|2013-03-28|23239|1447112|548244
406514|1201|Reimbursement for salaries and other expenes|2013-04-29|21754|1447112|548244
406515|1201|Reimbursement for salaries and other expenses|2013-05-30|23181|1447112|548244
406516|1201|Reimbursement for salaries and other expenses|2013-06-26|19119|1447112|548244
406518|1201|Reimbursement for salaries and other expenses|2013-08-29|25705|1447112|548244
406519|1201|Reimbursement for salaries and other expenses|2013-09-25|19508|1447112|548244
406520|1201|Reimbursement for salaries and other expenses|2013-10-23|19519|1447112|548244
406521|1201|Reimbursement for salaries and other expenses|2013-11-27|25473|1447112|548244
406522|1201|Reimbursement for salaries and other expenses|2013-12-26|21539|1447112|548244
406523|1201|Reimbursement for salaries and other expenses|2013-01-24|18828|1447112|548244
406524|1201|EXPENSE REIMBURSEMENT|2013-01-09|15424|1447122|548246
406525|1201|EXPENSE REIMBURSEMENT|2013-02-15|10778|1447122|548246
406526|1201|EXPENSE REIMBURSEMENT|2013-03-18|8357|1447122|548246
406527|1201|EXPENSE REIMBURSEMENT|2013-04-30|10568|1447122|548246
406528|1201|EXPENSE REIMBURSEMENT|2013-05-28|10144|1447122|548246
406529|1201|EXPENSE REIMBURSEMENT|2013-06-28|12842|1447122|548246
406530|1201|EXPENSE REIMBURSEMENT|2013-07-30|9411|1447122|548246
406531|1201|EXPENSE REIMBURSEMENT|2013-08-29|6557|1447122|548246
406532|1201|EXPENSE REIMBURSEMENT|2013-09-27|7132|1447122|548246
406533|1201|EXPENSE REIMBURSEMENT|2013-10-27|8209|1447122|548246
406534|1201|EXPENSE REIMBURSEMENT|2013-11-26|9159|1447122|548246
406535|1201|EXPENSE REIMBURSEMENT|2013-12-27|7854|1447122|548246
406536|1201|REIMBURSEMENT|2013-05-15|6113|1447125|548246
406537|1201|REIMBURSEMENT|2013-11-29|8604|1447125|548246
406538|1201|SPONSOR LOCAL 52 GOLF OUTING|2013-06-18|5000|1447183|548252
406539|1201|BUILDING PROJECTS SALARY REIMBURSEMENTS |2013-02-21|7584|1447184|548252
406540|1201|Refund of Pin Ceremony deposit|2013-02-25|10842|1447196|548253
406541|1201|White Christmas|2013-11-18|55525|1447259|548254
406542|1201|Wicked|2013-09-27|167075|1447259|548254
406543|1201|Harry Connick, Jr.|2013-11-18|10043|1447259|548254
406544|1201|Jekyll & Hyde|2013-01-25|52392|1447259|548254
406545|1201|West Side Story|2013-05-13|32625|1447259|548254
406546|1201|Bon Jovi|2013-04-04|32668|1447260|548254
406547|1201|Cirque De Soleil Dralion|2013-01-18|21583|1447260|548254
406548|1201|Eric Clapton|2013-04-04|21268|1447260|548254
406549|1201|FFA|2013-05-23|19686|1447260|548254
406550|1201|George Strait|2013-02-13|25228|1447260|548254
406551|1201|Hands for Thunder|2013-06-28|7738|1447260|548254
406552|1201|Miranda Lambert|2013-04-04|20756|1447260|548254
406553|1201|OKC Barons|2013-06-28|16005|1447260|548254
406554|1201|PBR Rodeo|2013-02-13|11724|1447260|548254
406555|1201|Shine Down|2013-04-26|17504|1447260|548254
406556|1201|Strike Force|2013-01-25|22018|1447260|548254
406557|1201|Winter Jam|2013-03-14|15564|1447260|548254
406558|1201|WWE|2013-03-14|43043|1447260|548254
406559|1201|Lilac Garden|2013-02-13|14900|1447261|548254
406560|1201|MOWGLI|2013-12-18|16517|1447261|548254
406561|1201|Nutcracker|2013-06-28|26179|1447261|548254
406562|1201|Paris Rouge|2013-08-09|6783|1447261|548254
406563|1201|Swan Lake|2013-09-20|16474|1447261|548254
406564|1201|2012-2013|2013-07-19|23453|1447262|548254
406565|1201|2013-2014|2013-12-31|8589|1447262|548254
406566|1201|Associated Wholesale Grociers|2013-08-09|5820|1447263|548254
406567|1201|OIGA|2013-03-14|14246|1447263|548254
406568|1201|Dicks Sporting Goods|2013-08-01|7998|1447265|548254
406569|1201|Sesame Street|2013-03-22|7433|1447266|548254
406570|1201|Cirque Musica|2013-10-11|9485|1447267|548254
406571|1201|Gary Allen|2013-10-11|10294|1447267|548254
406572|1201|Justin Moore|2013-11-15|10046|1447267|548254
406573|1201|Mercy Me|2013-11-15|7438|1447267|548254
406574|1201|Uproar|2013-09-12|5430|1447268|548254
406575|1201|Celtic Woman|2013-06-06|7208|1447270|548254
406576|1201|Camp Jeep ESPN 2|2013-10-18|5453|1447273|548254
406577|1201|Legal Shield|2013-04-14|52584|1447281|548254
406578|1201|Bart & Nadia Sports Festival|2013-03-14|5574|1447283|548254
406579|1201|NICKEL FUND/REIMBURSEMENT|2013-07-06|9606|1447285|548257
406580|1201|REFUND TEMP-ORG/A.MILLSAP|2013-04-18|14138|1447291|548257
406581|1201|ADV C.NEEDHAM TEMP-ORGANI|2013-12-20|10918|1447291|548257
406582|1201|ADV A.MILLSAP TEMP-ORG/10|2013-09-23|9288|1447291|548257
406583|1201|ADV C.NEEDHAM TEMP-ORG/10|2013-09-23|9288|1447291|548257
406584|1201|ADV TEMP ORGANIZER C.NEED|2013-07-06|8492|1447291|548257
406585|1201|ADV TEMP ORGANIZER A.MILL|2013-07-06|8492|1447291|548257
406586|1201|REFUND FOR TEMP-ORGANIZER|2013-08-22|7567|1447291|548257
406587|1201|ADV/A.MILLSAP TEMP-ORGANI|2013-09-13|5847|1447291|548257
406588|1201|ADV C.NEEDHAM TEMP-ORGANI|2013-09-13|5847|1447291|548257
406589|1201|ADV A.MILLSAP TEMP-ORG/MA|2013-04-07|5847|1447291|548257
406590|1201|ADV C.NEEDHAM TEMP-ORG/MA|2013-04-07|5847|1447291|548257
406591|1201|REFUND TEMP-ORG/A.MILLSAP|2013-06-07|5175|1447291|548257
406592|1201|REFUND BUSINESS PROP TAX|2013-09-03|5055|1447319|548262
406593|1201|REFUND OF TRANSPORTATION COSTS|2013-06-19|8226|1447338|548262
406594|1201|REIMBURSE L. BUTLER EXPENSES|2013-08-01|6049|1447363|548262
406595|1201|CAMERON BELL FELLOWSHIP CONTRIBUTION|2013-06-06|5000|1447366|548262
406596|1201|REIMBURSEMENT FOR ORGANIZERS|2013-08-19|35863|1447367|548262
406597|1201|REIMBURSEMENT FOR ORGANIZERS|2013-04-24|15780|1447367|548262
406598|1201|CLTCEC EXPENSE REIMBURSEMENTS|2013-02-26|10274|1447368|548262
406599|1201|CLTCEC EXPENSE REIMBURSEMENTS|2013-04-19|6814|1447368|548262
406600|1201|CLTCEC EXPENSE REIMBURSEMENTS|2013-12-12|64917|1447368|548262
406601|1201|CLTCEC EXPENSE REIMBURSEMENTS|2013-06-25|6474|1447368|548262
406602|1201|CLTCEC EXPENSE REIMBURSEMENTS|2013-08-07|42442|1447368|548262
406603|1201|CLTCEC EXPENSE REIMBURSEMENTS|2013-09-06|14563|1447368|548262
406604|1201|CLTCEC EXPENSE REIMBURSEMENTS|2013-10-18|16084|1447368|548262
406605|1201|CLTCEC EXPENSE REIMBURSEMENTS|2013-10-30|20370|1447368|548262
406606|1201|FRESH START EVENT DONATION|2013-08-19|5000|1447374|548262
406607|1201|REIMBURSE JAMERSON EXPENSES|2013-09-13|12832|1447426|548262
406608|1201|REIMBURSE JAMERSON EXPENSES|2013-10-14|22005|1447426|548262
406609|1201|LOW DUES REBATE|2013-02-26|260901|1447426|548262
406610|1201|LOW DUES REBATE|2013-03-06|262203|1447426|548262
406611|1201|LOW DUES REBATE|2013-04-02|258843|1447426|548262
406612|1201|LOW DUES REBATE|2013-06-03|245252|1447426|548262
406613|1201|LOW DUES REBATE|2013-06-03|246652|1447426|548262
406614|1201|LOW DUES REBATE|2013-07-01|246277|1447426|548262
406615|1201|LOW DUES REBATE|2013-08-01|245068|1447426|548262
406616|1201|MBR LDRSHIP DEVELOPMENT REIMBURSE|2013-09-13|33881|1447426|548262
406617|1201|LOW DUES REBATE|2013-09-03|231572|1447426|548262
406618|1201|MBR LDRSHIP DEVELOPMENT REIMBURSE|2013-10-18|10257|1447426|548262
406619|1201|LOW DUES REBATE|2013-12-12|228610|1447426|548262
406620|1201|MEMBER COPE CAMPAIGN|2013-10-04|70000|1447426|548262
406621|1201|LOW DUES REBATE|2013-10-30|241835|1447426|548262
406622|1201|LOW DUES REBATE|2013-11-13|236061|1447426|548262
406623|1201|REIMBURSEMENT|2013-04-26|100000|1447494|548262
406624|1201|REIMBURSEMENT|2013-07-24|8824|1447494|548262
406625|1201|REIMBURSED SALARIES AND EXPENSES|2013-09-24|9351|1447565|548264
406626|1201|REIMBURSED CAM & TAX EXPENSES|2013-08-30|5730|1447566|548264
406627|1201|RETROACTIVE RENT ADJUSTMENT|2013-08-30|31900|1447566|548264
406628|1201|CONTRIBUTIONS TO SUBSIDIARY|2013-07-09|5000|1447610|548266
406629|1201|CONTRIBUTIONS TO SUBSIDIARY|2013-08-12|5000|1447611|548266
406630|1201|REIMBURSED ORGANIZER EXPENSE|2013-01-30|29299|1447612|548266
406631|1201|REIMBURSED ORGANIZER EXPENSE|2013-02-12|26047|1447612|548266
406632|1201|REIMBURSED ORGANIZER EXPENSE|2013-03-14|24324|1447612|548266
406633|1201|REIMBURSED ORGANIZER EXPENSE|2013-04-24|16216|1447612|548266
406634|1201|REIMBURSED ORGANIZER EXPENSE|2013-05-09|16314|1447612|548266
406635|1201|REIMBURSED ORGANIZER EXPENSE|2013-06-27|16314|1447612|548266
406636|1201|REIMBURSED ORGANIZER EXPENSE|2013-07-16|24193|1447612|548266
406637|1201|REIMBURSED ORGANIZER EXPENSE|2013-08-22|21311|1447612|548266
406638|1201|REIMBURSED ORGANIZER EXPENSE|2013-09-20|31258|1447612|548266
406639|1201|REIMBURSED ORGANIZER EXPENSE|2013-09-26|12847|1447612|548266
406640|1201|REIMBURSED ORGANIZER EXPENSE|2013-11-07|12487|1447612|548266
406641|1201|REIMBURSED ORGANIZER EXPENSE|2013-11-21|12486|1447612|548266
406642|1201|CONTRIBUTIONS TO SUBSIDIARY|2013-08-12|5000|1447613|548266
406643|1201|CONTRIBUTIONS TO SUBSIDIARY|2013-07-31|5000|1447614|548266
406644|1201|CONTRIBUTIONS TO SUBSIDIARY|2013-08-27|5000|1447615|548266
406645|1201|DAY AT THE BALLPARK|2013-03-26|6000|1447616|548266
406646|1201|CONTRIBUTIONS TO SUBSIDIARY|2013-08-27|5000|1447618|548266
406647|1201|DONATION|2013-09-20|10000|1447619|548266
406648|1201|CONTRIBUTIONS TO SUBSIDIARY|2013-07-16|5000|1447621|548266
406649|1201|CONTRIBUTIONS TO SUBSIDIARY|2013-08-30|5000|1447622|548266
406650|1201|REIMBURSED ORGANIZER EXPENSE|2013-02-12|34079|1447623|548266
406651|1201|REIMBURSED ORGANIZER EXPENSE|2013-03-08|11290|1447623|548266
406652|1201|REIMBURSED ORGANIZER EXPENSE|2013-04-11|21238|1447623|548266
406653|1201|REIMBURSED ORGANIZER EXPENSE|2013-07-09|18880|1447623|548266
406654|1201|REIMBURSED ORGANIZER EXPENSE|2013-08-07|8723|1447623|548266
406655|1201|REIMBURSED ORGANIZER EXPENSE|2013-10-03|17287|1447623|548266
406656|1201|REIMBURSED ORGANIZER EXPENSE|2013-11-07|17047|1447623|548266
406657|1201|REIMBURSEMENT TO SUBSIDIARY|2013-08-12|8301|1447624|548266
406658|1201|CONTRIBUTIONS TO SUBSIDIARY|2013-08-22|5000|1447624|548266
406659|1201|CONTRIBUTIONS TO SUBSIDIARY|2013-08-12|5000|1447639|548266
406660|1201|Grant|2013-05-15|41334|1447677|548271
406661|1201|Grant|2013-09-13|99128|1447677|548271
406662|1201|Leave of Absence Reimbursements|2013-02-15|31487|1447677|548271
406663|1201|CZR Entertainment Campaign|2013-12-12|9467|1447679|548271
406664|1201|ADMINISTRATIVE FEES|2013-04-08|16000|1447682|548273
406665|1201|ADMINISTRATIVE FEES|2013-10-04|12000|1447682|548273
406666|1201|ORGANIZING WAGE & BENEFIT REIMBURSEMENT|2013-03-07|16544|1447745|548275
406667|1201|DISBURSEMENT FROM LOCAL'S 457 PLAN-M MCHUGH|2013-01-08|30000|1447780|548275
406668|1201|REIMBURSEMENT|2013-03-28|5218|1447785|548277
406669|1201|REIMBURSEMENT|2013-09-10|5232|1447785|548277
406670|1201|ADMINISTRATIVE SERVICES|2013-08-26|7000|1447790|548277
406671|1201|RECD TO DISBURSE TO IL UNITES FOR MARRIAGE PROJECT|2013-11-01|10000|1447866|548279
406672|1201|REIMBURSMT FOR EXPENSES@IFEBP 59TH ANNUAL CONFERNC|2013-11-14|14142|1447867|548279
406673|1201|Reimbursed salary & benefit|2013-11-12|7260|1447874|548292
406674|1201|Reimbursed salary & benefit|2013-11-12|41846|1447874|548292
406675|1201|Reimbursed salary & benefit|2013-11-15|7202|1447874|548292
406676|1201|Reimbursed salary & benefit|2013-11-26|11214|1447874|548292
406677|1201|Reimbursed salary & benefit|2013-12-13|47574|1447874|548292
406678|1201|Reimbursed salary & benefit|2013-12-30|9263|1447874|548292
406679|1201|Reimbursed salary & benefit|2013-01-18|58663|1447874|548292
406680|1201|Reimbursed salary & benefit|2013-02-08|32333|1447874|548292
406681|1201|Reimbursed salary & benefit|2013-02-15|47048|1447874|548292
406682|1201|Reimbursed salary & benefit|2013-02-22|13941|1447874|548292
406683|1201|Reimbursed salary & benefit|2013-02-28|49776|1447874|548292
406684|1201|Reimbursed salary & benefit|2013-03-28|13667|1447874|548292
406685|1201|Reimbursed salary & benefit|2013-04-26|47503|1447874|548292
406686|1201|Reimbursed salary & benefit|2013-05-10|47886|1447874|548292
406687|1201|Reimbursed salary & benefit|2013-05-24|7116|1447874|548292
406688|1201|Reimbursed salary & benefit|2013-06-21|49578|1447874|548292
406689|1201|Reimbursed salary & benefit|2013-06-28|6234|1447874|548292
406690|1201|Reimbursed salary & benefit|2013-07-12|8963|1447874|548292
406691|1201|Reimbursed salary & benefit|2013-07-12|60213|1447874|548292
406692|1201|Reimbursed salary & benefit|2013-07-31|6912|1447874|548292
406693|1201|Reimbursed salary & benefit|2013-07-31|47021|1447874|548292
406694|1201|Reimbursed salary & benefit|2013-09-13|7260|1447874|548292
406695|1201|Reimbursed salary & benefit|2013-09-13|48506|1447874|548292
406696|1201|Reimbursed salary & benefit|2013-09-27|6912|1447874|548292
406697|1201|Reimbursed salary & benefit|2013-10-11|46392|1447874|548292
406698|1201|Strike assistance|2013-11-12|6673|1447919|548294
406699|1201|BR Support|2013-01-10|6495|1447919|548294
406700|1201|BR Support|2013-02-10|6673|1447919|548294
406701|1201|BR Support|2013-03-10|6673|1447919|548294
406702|1201|BR Support|2013-04-10|6673|1447919|548294
406703|1201|BR Support|2013-05-10|6673|1447919|548294
406704|1201|BR Support|2013-06-10|6673|1447919|548294
406705|1201|BR Support|2013-07-10|6673|1447919|548294
406706|1201|BR Support|2013-08-10|6673|1447919|548294
406707|1201|BR Support|2013-09-10|6673|1447919|548294
406708|1201|BR Support|2013-10-10|6673|1447919|548294
406709|1201|BR Support|2013-12-10|6673|1447919|548294
406712|1201|REIMBURSEMENT OF ARBITRATION COSTS|2013-07-17|10000|1447970|548299
406713|1201|ADVERTISING|2013-01-08|51600|1448024|548301
406714|1201|ADVERTISING|2013-09-10|32520|1448026|548301
406715|1201|A Christmas Story production payroll reimbursement|2013-07-11|15000|1448048|548303
406716|1201|A Christmas Story production payroll reimbursement|2013-07-11|8504|1448049|548303
406717|1201|ROBERT FLORES|2013-11-30|7000|1448061|548306
406718|1201|GOLF OUTING|2013-10-31|5160|1448061|548306
406719|1201|CD MATURED|2013-04-30|130234|1448062|548306
406720|1201|LOST TIME REIMBURSEMENT|2013-08-31|9500|1448063|548306
406721|1201|AFL-CIO CONVENTION|2013-12-31|5500|1448063|548306
406722|1201|BOGUS CHECKS REIMBURSED|2013-04-30|16783|1448065|548306
406723|1201|TRANSFER FROM MONEY MARKET|2013-09-30|50842|1448065|548306
406724|1201|SAME MONEY MARKET|2013-10-31|168992|1448065|548306
406725|1201|SAME        "          "|2013-10-31|55931|1448065|548306
406726|1201|SAME         "         "|2013-11-30|55988|1448065|548306
406727|1201|SAME          "        "|2013-11-30|71423|1448065|548306
406728|1201|SAME           "       "|2013-12-31|51036|1448065|548306
406729|1201|OET Lease Payment|2013-11-21|15000|1448098|548307
406730|1201|Settlement|2013-01-17|75652|1448169|548316
406731|1201|Organizing Subsidy|2013-01-11|5487|1448170|548316
406732|1201|Organizing Subsidy|2013-02-08|5487|1448170|548316
406733|1201|Organizing Subsidy|2013-03-08|5487|1448170|548316
406734|1201|Organizing Subsidy|2013-04-03|5488|1448170|548316
406735|1201|Organizing Subsidy|2013-05-09|5487|1448170|548316
406736|1201|Organizing Subsidy|2013-06-05|5488|1448170|548316
406737|1201|Organizing Subsidy|2013-07-12|5488|1448170|548316
406738|1201|Organizing Subsidy|2013-08-04|5625|1448170|548316
406739|1201|Organizing Subsidy|2013-09-04|5625|1448170|548316
406740|1201|Organizing Subsidy|2013-10-04|5625|1448170|548316
406741|1201|Organizing Subsidy|2013-11-06|5625|1448170|548316
406742|1201|Organizing Subsidy|2013-12-03|5625|1448170|548316
406743|1201|JOBS Program Administration|2013-12-31|35000|1448188|548322
406744|1201|Refund overpaid contributions|2013-06-30|81561|1448189|548322
406761|1201|Reimbursement of costs|2013-01-22|4439|1448251|548324
406745|1201|Reimbursement of costs|2013-04-10|6530|1448249|548324
406746|1201|Reimbursement of costs|2013-01-15|17598|1448250|548324
406747|1201|Reimbursement of costs|2013-01-29|15800|1448250|548324
406748|1201|Reimbursement of costs|2013-03-05|15826|1448250|548324
406749|1201|Reimbursement of costs|2013-03-26|15775|1448250|548324
406750|1201|Reimbursement of costs|2013-06-11|8799|1448250|548324
406751|1201|Reimbursement of costs|2013-06-24|7900|1448250|548324
406752|1201|Reimbursement of costs|2013-07-02|9132|1448250|548324
406753|1201|Reimbursement of costs|2013-07-08|12910|1448250|548324
406754|1201|Reimbursement of costs|2013-07-16|7628|1448250|548324
406755|1201|Reimbursement of costs|2013-07-23|8799|1448250|548324
406756|1201|Reimbursement of costs|2013-08-01|8535|1448250|548324
406757|1201|Reimbursement of costs|2013-08-06|7473|1448250|548324
406758|1201|Reimbursement of costs|2013-08-12|7900|1448250|548324
406759|1201|Reimbursement of costs|2013-08-27|7620|1448250|548324
406760|1201|Reimbursement of costs|2013-11-19|13287|1448250|548324
406762|1201|Reimbursement of costs|2013-02-12|7047|1448251|548324
406763|1201|Reimbursement of costs|2013-03-21|4234|1448251|548324
406764|1201|Reimbursement of costs|2013-05-07|4234|1448251|548324
406765|1201|Reimbursement of costs|2013-05-22|4234|1448251|548324
406766|1201|Reimbursement of costs|2013-06-11|30091|1448251|548324
406767|1201|Reimbursement of costs|2013-07-08|12876|1448251|548324
406768|1201|Reimbursement of costs|2013-08-12|14461|1448251|548324
406769|1201|Reimbursement of costs|2013-09-10|12098|1448251|548324
406770|1201|Reimbursement of costs|2013-10-17|8843|1448251|548324
406771|1201|Reimbursement of costs|2013-11-12|7375|1448251|548324
406772|1201|Life Insurance refund|2013-09-05|38864|1448252|548324
406773|1201|Reimbursement of costs|2013-06-03|19533|1448253|548324
406774|1201|Reimbursement of costs|2013-06-25|7413|1448253|548324
406775|1201|Reimbursement of costs|2013-08-01|12057|1448253|548324
406776|1201|Reimbursement of costs|2013-08-08|6394|1448253|548324
406777|1201|Reimbursement of costs|2013-08-27|10407|1448253|548324
406778|1201|Reimbursement of costs|2013-10-04|6591|1448253|548324
406779|1201|Reimbursement of costs|2013-12-04|6617|1448253|548324
406780|1201|Reimbursement of costs|2013-04-22|11765|1448253|548324
406781|1201|Reimbursement of costs|2013-05-13|12950|1448253|548324
406782|1201|WAGE REIMBURSEMENT|2013-01-31|18781|1448297|548342
406783|1201|WAGE REIMBURSEMENT|2013-02-22|20714|1448297|548342
406784|1201|WAGE REIMBURSEMENT|2013-03-21|16571|1448297|548342
406785|1201|WAGE REIMBURSEMENT|2013-04-16|16571|1448297|548342
406786|1201|WAGE REIMBURSEMENT|2013-05-16|16571|1448297|548342
406787|1201|WAGE REIMBURSEMENT|2013-06-13|20713|1448297|548342
406788|1201|WAGE REIMBURSEMENT|2013-07-12|17027|1448297|548342
406789|1201|WAGE REIMBURSEMENT|2013-08-29|16697|1448297|548342
406790|1201|WAGE REIMBURSEMENT|2013-09-16|20872|1448297|548342
406791|1201|WAGE REIMBURSEMENT|2013-10-17|17550|1448297|548342
406792|1201|WAGE REIMBURSEMENT|2013-11-18|20872|1448297|548342
406793|1201|WAGE REIMBURSEMENT|2013-12-31|11725|1448297|548342
406794|1201|CAT COUNCIL REIMB.|2013-04-22|11742|1448317|548343
406795|1201|REIMBURSEMENTS|2013-11-04|8642|1448317|548343
406796|1201|REIMB. CAT. COUNCIL|2013-08-05|8054|1448317|548343
406797|1201|WFSE staff union reserve|2013-06-13|5073|1448340|548346
406798|1201|REIMBURSE COMMITTEE EXPENSES|2013-03-29|9633|1448345|548347
406799|1201|REIMBURSE STRIKE PAYMENTS|2013-05-31|31780|1448345|548347
406800|1201|REIMBURSE STRIKE PAYMENTS|2013-06-28|31640|1448345|548347
406801|1201|REIMBURSE STRIKE PAYMENTS|2013-07-31|37280|1448345|548347
406802|1201|REIMBURSE STRIKE PAYMENTS|2013-08-30|28210|1448345|548347
406803|1201|REIMBURSE STRIKE PAYMENTS|2013-10-02|28470|1448345|548347
406804|1201|REIMBURSE STRIKE PAYMENTS|2013-10-31|21320|1448345|548347
406805|1201|REIMBURSE STRIKE PAYMENTS|2013-04-30|25200|1448345|548347
406806|1201|REIMBURSEMENT|2013-03-29|6270|1448347|548347
406807|1201|REIMBURSE EXPENSES|2013-09-30|5865|1448348|548347
406808|1201|REIMBURSE EXPENSES|2013-09-30|5423|1448348|548347
406809|1201|REIMBURSE DEATH BENEFIT PMTS|2013-09-30|8000|1448348|548347
406810|1201|BUSINESS REP SUPPORT|2013-01-10|36131|1448350|548347
406811|1201|BUSINESS REP SUPPORT|2013-03-11|39016|1448350|548347
406812|1201|BUSINESS REP SUPPORT|2013-04-10|32488|1448350|548347
406813|1201|BUSINESS REP SUPPORT|2013-05-10|32488|1448350|548347
406814|1201|BUSINESS REP SUPPORT|2013-02-11|35394|1448350|548347
406815|1201|BUSINESS REP SUPPORT|2013-06-10|37099|1448350|548347
406816|1201|BUSINESS REP SUPPORT|2013-07-10|37099|1448350|548347
406817|1201|BUSINESS REP SUPPORT|2013-08-09|37626|1448350|548347
406818|1201|BUSINESS REP SUPPORT|2013-09-10|37205|1448350|548347
406819|1201|BUSINESS REP SUPPORT|2013-10-04|37205|1448350|548347
406820|1201|BUSINESS REP SUPPORT|2013-11-12|37205|1448350|548347
406821|1201|BUSINESS REP SUPPORT|2013-12-10|37205|1448350|548347
406822|1201|REIMBURSEMENT|2013-04-19|8739|1448371|548347
406823|1201|REIMBURSEMENT FOR TRUST EXPS|2013-04-09|60614|1448383|548356
406824|1201|HEALTH INS PREM - JAN 2013|2013-01-28|10409|1448384|548356
406825|1201|HEALTH INS PREM - FEB 2013|2013-02-19|10409|1448384|548356
406826|1201|HEALTH INS PREM - MAR 2013|2013-04-23|10409|1448384|548356
406827|1201|HEALTH INS PREM - APR 2013|2013-05-08|10409|1448384|548356
406828|1201|HEALTH INS PREM - MAY 2013|2013-05-29|10409|1448384|548356
406829|1201|HEALTH INS PREM - JUN 2013|2013-06-10|10409|1448384|548356
406830|1201|HEALTH INS PREM - JUL 2013|2013-08-30|10409|1448384|548356
406831|1201|HEALTH INS PREM - AUG 2013|2013-09-03|10409|1448384|548356
406832|1201|HEALTH INS PREM - SEP 2013|2013-10-14|10409|1448384|548356
406833|1201|HEALTH INS PREM - OCT 2013|2013-11-12|10409|1448384|548356
406834|1201|HEALTH INS PREM - NOV 2013|2013-12-26|10408|1448384|548356
406835|1201|INCREASE SURETY BOND|2013-07-13|8597|1448395|548359
406836|1201|EXPENSE REIMBURSEMENTS|2013-11-12|11339|1448457|548365
406837|1201|PAC support contribution|2013-10-09|50000|1448458|548366
406838|1201|Reimbursement for payroll and benefits|2013-06-20|5983|1448459|548366
406839|1201|Reimbursement for payroll and benefits|2013-12-16|6229|1448459|548366
406840|1201|Reimbursement for payroll and benefits|2013-10-28|5850|1448482|548366
406841|1201|Reimbursement for payroll and benefits|2013-12-06|29776|1448482|548366
406842|1201|Reimbursement for payroll and benefits|2013-12-16|29776|1448482|548366
406843|1201|Reimbursement for payroll and benefits|2013-12-16|19771|1448482|548366
406844|1201|Reimbursement for payroll and benefits|2013-01-03|5039|1448482|548366
406845|1201|Reimbursement for payroll and benefits|2013-04-01|29911|1448482|548366
406846|1201|Reimbursement for payroll and benefits|2013-04-01|31765|1448482|548366
406847|1201|Reimbursement for payroll and benefits|2013-05-14|29579|1448482|548366
406848|1201|Reimbursement for payroll and benefits|2013-05-14|25579|1448482|548366
406849|1201|Reimbursement for payroll and benefits|2013-10-28|5200|1448482|548366
406850|1201|Reimbursement for payroll and benefits|2013-10-28|5200|1448482|548366
