OID|ACCT_TYPE|NAME|PAST_DUE_90|PAST_DUE_180|LIQUIDATED|TOTAL|RPT_ID
75760|101|NONE|0|0|0|0|548540
75761|102|All Other Accounts|1836|243|0|7479|548540
75762|102|All Other Accounts|||||548542
75763|102|All Other Accounts||||181183|548544
75764|102|All Other Accounts|0|0|0|0|548546
75765|102|All Other Accounts|0|0|0|0|548547
75766|101|VARIOUS||||40709|548548
75767|102|All Other Accounts|||||548548
75779|101|NONE|0|0|0|0|548550
75780|102|All Other Accounts|0|0|0|0|548550
75768|101|Asbestos Workers Local 12|0|0|0|10000|548549
75769|101|Elevator Construction Local 1|0|0|0|7890|548549
75770|101|Electrical Workers Local 3|36666|0|0|73332|548549
75771|101|NYC District Carpenters|36666|0|0|73332|548549
75772|101|Sheetmetal Workers Local 28|34200|34200||85500|548549
75773|101|Engineers Local 15|0|0|0|15228|548549
75774|101|Engineers Local 30|3300|0|0|6660|548549
75775|101|Metal Polishers Local 8A|6660|0|0|9990|548549
76036|101|Laborers Local 872 Training Trust||||17304|548848
75777|101|Edward J Malloy Initiative for Construction Skills|0|0|0|14153|548549
75778|102|All Other Accounts||||45768|548549
75781|101|Louisiana Laborers Health & Welfare Fund||||94690|548554
75782|101|Florida Laborers Health & Welfare Fund||||49615|548554
75783|101|Southeast Laborers health & Welfare Fund||||37375|548554
75784|102|All Other Accounts||||29111|548554
75785|102|All Other Accounts||||27895|548556
75786|102|All Other Accounts|||||548557
75787|102|All Other Accounts|||||548559
75788|101|AFL-CIO|0|9278|0|9278|548564
75789|101|Local 12 Sacramento, CA|3738|4186|0|11661|548564
75790|101|Local 30-73 St Paul- Minneapolis, MN|15958|0|0|33013|548564
75791|101|Local 120 Scranton , PA|1040|5198|0|7277|548564
75792|101|Local 433 Austin, TX|3622|7244|0|15068|548564
75793|102|All Other Accounts|28018|38098|19101|1781247|548564
75794|102|All Other Accounts|0|0|0|15673|548571
75795|102|All Other Accounts|||||548577
75796|102|All Other Accounts|0|0|0|0|548578
75797|102|All Other Accounts|0|0|0|0|548579
75798|101|Total from all accounts receivable||||87500|548580
75799|102|All Other Accounts|||||548580
75800|102|All Other Accounts|0|0|0|0|548582
75801|102|All Other Accounts|0|0|0|42165|548589
75802|101|Alexander Mechanical||||937|548594
75803|101|BOSS Mechanical||||3876|548594
75804|101|C & R Plumbing||||804|548594
75805|101|Calinton Plumbing||||246|548594
75806|101|CDI||||314|548594
75807|101|Central Plumbing||||5564|548594
75808|101|Central States Contractors||||480|548594
75809|101|Century Plumbing||||3678|548594
75810|101|Conard Plumbing||||280|548594
75811|101|Corless Mechanical||||186|548594
75812|101|Crawford Mechanical||||1359|548594
75813|101|ENTECO||||395|548594
75814|101|EW Plumbing||||616|548594
75815|101|Fagan Company||||1838|548594
75816|101|Foley Company||||6829|548594
75817|101|Hoyt, Brumm & Link||||1255|548594
75818|101|Industrial Piping Systems||||886|548594
75819|101|Jackson County Courthouse||||577|548594
75820|101|John E Green Company||||129|548594
75821|101|Kansas City Mechanical||||5209|548594
75822|101|Lexington Plumbing||||9885|548594
75823|101|Local #8 Ed/Training Fund||||1518|548594
75824|101|Mike Cox Plumbing||||887|548594
75825|101|MMC Contractors||||25067|548594
75826|101|P1 Group Inc||||29357|548594
75827|101|Pryor Mechanical||||779|548594
75828|101|Quality Plumbing||||2589|548594
75829|101|Rainbow Construction||||1167|548594
75830|101|Rand Construction||||8095|548594
75831|101|Rodriguez Mechanical||||12262|548594
75832|101|Ross Mechanical||||402|548594
75833|101|Saladino Mechanical||||5515|548594
75834|101|Stanger Industries||||5610|548594
75835|101|Truman Medical Center||||547|548594
75836|101|UA Local Union #8||||1844|548594
75837|101|Unified Government of Wyandotte County||||364|548594
75838|101|US Engineering Co||||18217|548594
75839|101|Vaughan Mechanical||||2621|548594
75840|102|All Other Accounts|||||548594
75841|102|All Other Accounts|||||548600
75842|101|NONE|0|0|0|0|548603
75843|102|All Other Accounts|0|0|0|166067|548603
75849|102|All Other Accounts||||4581|548606
75850|102|All Other Accounts|||||548608
75844|101|Shell Chemical ||5480||5480|548605
75845|101|Shell Motiva Refinery||21400||21400|548605
75846|101|Tesaro||5941||5941|548605
75847|101|US Steel||10400||10400|548605
75848|102|All Other Accounts||||814433|548605
75851|102|All Other Accounts||||180|548611
75852|102|All Other Accounts|||||548616
75853|101|Shop N Save||||24419|548618
75854|101|Dierbergs||||27782|548618
75855|101|Schnucks ||||55747|548618
75856|102|All Other Accounts||||11654|548618
75857|102|All Other Accounts|||||548622
75858|102|All Other Accounts|0|0|0|0|548625
75859|101|NONE|0|0|0|0|548626
75860|102|All Other Accounts|0|0|0|0|548626
75861|102|All Other Accounts|||||548627
75862|102|All Other Accounts|||||548628
75863|102|All Other Accounts|0|0|0|0|548629
75864|102|All Other Accounts|0|0|0|0|548635
75865|102|All Other Accounts||||234349|548640
75866|101|Vons members dues owed from 12/13||||148280|548641
75867|101|Rancho FCU members dues owed from 12/13||||1394|548641
75868|101|Rite Aid members dues owed from 12/13||||3566|548641
75869|101|Albersons members dues owed from 12/13||||148505|548641
75870|101|Ralphs members dues owed from 12/13||||313573|548641
75871|101|Central Parking members dues owed from 12/13||||675|548641
75872|101|Jatar members dues owed from 12/13||||848|548641
75873|101|Disneyland members dues owed from 12/13||||84761|548641
75874|101|El Super members dues owed from 12/13||||5315|548641
75875|101|Stater Bros members dues owed from 12/13||||180548|548641
75876|101|CVS members dues owed from 12/13||||30047|548641
75877|101|Panda Sushi members dues owed from 12/13||||916|548641
75878|101|Super A dues members dues owed from 12/13||||4658|548641
75879|101|Gelsons members dues owed from 12/13||||13867|548641
75880|101|Kaiser members dues owed from 12/13||||9479|548641
75881|101|UFCW Food Trust Fund||||75040|548641
75882|101|UFCW Drug Trust Fund||||8314|548641
75883|101|UFCW International Union||||8146|548641
75884|102|All Other Accounts||||9747|548641
75885|102|All Other Accounts|0|0|0|23145|548645
75886|102|All Other Accounts|||||548646
75887|102|All Other Accounts|||||548651
75888|102|All Other Accounts||1449||1449|548652
75889|102|All Other Accounts||4581||4581|548654
75890|102|All Other Accounts||||371192|548655
75891|102|All Other Accounts|||0||548657
75892|101|Sodexo||||2050|548660
75893|101|AFSCME GA Local 1644||||33|548660
75894|101|Atlanta Public Schools||||3152|548660
75895|101|Grady Health Systems||||1841|548660
75896|101|Southside Medical||||249|548660
75897|101|City of Atlanta||||10029|548660
75898|102|All Other Accounts|||||548660
75899|102|All Other Accounts|25|1448|0|2586|548662
75900|102|All Other Accounts||||9055|548663
75901|102|All Other Accounts||||189610|548664
75902|102|All Other Accounts|1613|0|0|59695|548665
75903|102|All Other Accounts|0|0|0|0|548666
75904|102|All Other Accounts|||||548667
75905|102|All Other Accounts||7732|5500|7732|548668
75906|102|All Other Accounts|||||548672
75908|102|All Other Accounts|||||548676
75907|102|All Other Accounts|0|0|0|2128248|548674
75909|101|OPEIU|0|90728|0|90728|548678
75910|102|All Other Accounts|0|267|0|267|548678
75911|102|All Other Accounts|||0||548681
75912|101|N/A|0|0|0|0|548682
75913|102|All Other Accounts|||||548682
75914|102|All Other Accounts|0|0|0|0|548684
75915|102|All Other Accounts|3048|4053|0|55405|548685
75916|102|All Other Accounts|0|0|0|41066|548687
75917|102|All Other Accounts|0|0|0|234309|548689
75918|102|All Other Accounts|||||548692
75919|102|All Other Accounts|||||548698
75920|102|All Other Accounts|0|0|0|82969|548699
75921|101|WARRICK WHITE||18446||18446|548704
75922|102|All Other Accounts||||36554|548704
75923|101|Various contractors for Member Dues||||97157|548706
75924|101|Interest Receivable||||26|548706
75925|101|Other||||348|548706
75926|102|All Other Accounts|||||548706
75927|101|Northwest Laborers Employers Trust for December||||46707|548709
75928|102|All Other Accounts||||7729|548709
75929|102|All Other Accounts||||623624|548710
75930|102|All Other Accounts||||17628|548712
75931|102|All Other Accounts||||75123|548716
75932|101|ESTIMATED DUES RECEIVABLE||||332794|548718
75933|102|All Other Accounts|||||548718
75934|102|All Other Accounts|||||548720
75935|102|All Other Accounts|0|0|0|0|548721
75936|102|All Other Accounts|||||548724
75937|102|All Other Accounts|0|0|0|0|548726
75938|102|All Other Accounts|||||548728
75939|102|All Other Accounts|0|0|0|50743|548729
75943|102|All Other Accounts|0|0|0|116333|548733
75940|101|3D INDUSTRIES INC.|0|10564|0|10564|548732
75941|101|NUCO MECHANICAL INC.|0|11899|0|11899|548732
75942|102|All Other Accounts|9599|11575|0|170917|548732
75944|101|NONE|0|0|0|0|548734
75945|102|All Other Accounts|0|0|0|0|548734
75946|102|All Other Accounts|||||548735
75947|102|All Other Accounts|0|0|0|0|548739
75948|102|All Other Accounts|||||548745
75949|101|SEIU Local 1877|0|328820|0|328820|548748
75950|101|SEIU Local 280|7994|0|0|7994|548748
75951|101|SEIU Local 1957|7211|0|0|7211|548748
75952|102|All Other Accounts||||1252910|548748
75953|102|All Other Accounts||||229693|548749
75954|102|All Other Accounts||||877040|548751
75955|102|All Other Accounts|||||548753
75956|102|All Other Accounts|0|0|0|0|548754
75957|102|All Other Accounts||||50863|548758
75959|102|All Other Accounts|0|0|0|373043|548765
75958|102|All Other Accounts||||37442|548763
75960|102|All Other Accounts|||||548768
75961|102|All Other Accounts|||||548773
75962|101|IUOE 450 APPRENTICE FUND|2236|||2236|548775
75963|102|All Other Accounts|||||548775
75964|102|All Other Accounts|0|0|0|71118|548785
75965|101|UNITE HERE LOCAL UNION 35|10463|||26062|548788
75966|102|All Other Accounts|10034|||11359|548788
75974|102|All Other Accounts|0|0|0|15317|548792
75975|101|Eight District Electrical Fund||||95378|548793
75976|102|All Other Accounts||||499|548793
75977|102|All Other Accounts|144238|||144238|548796
75978|102|All Other Accounts||||548587|548799
75979|102|All Other Accounts|0|0|0|0|548800
75980|102|All Other Accounts||||914|548801
75981|102|All Other Accounts|||||548802
75982|101|GALLO MECHANICAL, LLC||||15460|548804
75983|101|HUMAN RESOURCE PROVIDERS, LLC||||22078|548804
75984|101|UNITED ASSOCIATION||||40701|548804
75985|102|All Other Accounts||||43534|548804
75986|102|All Other Accounts|||||548805
75987|102|All Other Accounts|||||548806
75988|102|All Other Accounts||||122610|548807
75989|102|All Other Accounts|0|0|0|0|548810
75990|101|BWLDC||||118487|548812
75991|101|EPALDC||||62067|548812
75992|101|PPALDC||||87195|548812
75993|101|WPALDC||||283911|548812
75994|101|WVLDC||||153273|548812
75995|102|All Other Accounts|||||548812
75996|102|All Other Accounts|0|0|0|0|548815
75997|102|All Other Accounts|||||548816
76012|102|All Other Accounts|||||548825
76013|101|LOCAL UNION 34 FUE|4091|||6738|548826
76014|102|All Other Accounts|14776|0|0|19986|548826
75998|101|CALIFORNIA LECET|2161|2922|0|11850|548824
75999|101|DISTRICT EIGHT REGIONAL ORG|32182|56183|0|152645|548824
76000|101|MID-ATLANTIC LECET|0|125629|0|213046|548824
76001|101|MID-ATLANTIC REGIONAL ORG|0|111569|0|168546|548824
76002|101|SOUTHEAST LABORERS DISTRICT|0|10184|0|43500|548824
76003|101|LOCAL 61|4758|3417|0|10210|548824
76004|101|LOCAL 292|15315|0|0|32207|548824
76005|101|LOCAL 483|0|8157|0|24431|548824
76006|101|LOCAL 509|0|58033|0|62028|548824
76007|101|LOCAL 630|22815|1986|0|47416|548824
76008|101|LOCAL 693|10370|34568|0|55307|548824
76009|101|LOCAL 1110|79002|10346|0|137615|548824
76010|101|LOCAL 2163|0|14300|0|16115|548824
76011|102|All Other Accounts|6457|1811|0|4172240|548824
76015|101|CHESAPEAKE FIRESTOP PRODUCTS|5125|50291|0|60165|548830
76016|101|S&L INSULATION|0|10000|0|10000|548830
76017|102|All Other Accounts|663|490|2982|3661|548830
76018|102|All Other Accounts|0|0|0|0|548831
76019|101|NONE|0|0|0|0|548832
76020|102|All Other Accounts|0|0|0|0|548832
76021|102|All Other Accounts|0|0|0|189802|548834
76024|102|All Other Accounts|0|0|0|0|548836
76022|101|NONE|0|0|0|0|548835
76023|102|All Other Accounts|0|0|0|0|548835
76025|101|Stop & Shop||||294116|548837
76026|101|B.C.F.||||5650|548837
76027|102|All Other Accounts||||3935|548837
76031|102|All Other Accounts|7699|900||8599|548839
76028|101|Black Voters Org.||12368||12368|548838
76029|101|Sac Valley Entertainment Guide||31000||31000|548838
76030|102|All Other Accounts|0|11350||70764|548838
76032|101|Greater Lynn Senior Services||||8605|548840
76033|102|All Other Accounts|||7638|21506|548840
76034|102|All Other Accounts|||||548844
76035|101|Laborers Local 872 Health & Welfare Trust||||9305|548848
76303|102|All Other Accounts|0|0|0|0|549373
76037|101|Red Rock Surgery Ctr LLC||||19986|548848
76038|101|Southern Nevada LECET||||5959|548848
76039|101|Wilson McShane Corporation||||7417|548848
76040|102|All Other Accounts||||3215|548848
77063|101|Local 1486||||1421|550517
76047|102|All Other Accounts||||30108|548860
76048|101|GRANT RECEIVABLE - PAID||||50000|548863
76049|102|All Other Accounts|||||548863
76050|102|All Other Accounts|0|0|0|17767|548866
76051|102|All Other Accounts|||||548871
76052|102|All Other Accounts||||22192|548880
76053|102|All Other Accounts|0|0|0|749540|548881
76054|102|All Other Accounts|||||548882
76055|102|All Other Accounts|0|0|0|0|548891
76056|102|All Other Accounts|0|0|0|0|548895
76057|102|All Other Accounts|0|0|0|0|548896
76058|101|Hartford City|31289|||31289|548908
76059|101|Bridgeport Housing|6372|||6372|548908
76060|102|All Other Accounts||||352242|548908
76061|102|All Other Accounts|||||548911
76062|101|ACCRUED INTEREST RECEIVABLE||||61348|548919
76063|101|MEMBERS ASSESSMENTS RECEIVABLE||||428220|548919
76064|101|DUES RECEIVABLE||||2060|548919
76065|101|DUE FROM UA FOR ORGANIZER||||5000|548919
76066|102|All Other Accounts|||||548919
76067|102|All Other Accounts|0|0|0|0|548925
76068|102|All Other Accounts|||||548928
76069|102|All Other Accounts|0|0|0|675291|548929
76070|102|All Other Accounts|0|0|0|0|548932
76071|102|All Other Accounts||||314858|548934
76072|102|All Other Accounts|17181|10317|0|29416|548935
76083|102|All Other Accounts|||||548939
76082|102|All Other Accounts|||||548938
76084|102|All Other Accounts||||139200|548940
76073|101|Local 26|7406|5017|0|12423|548937
76074|101|Local 274|14025|28507|0|42532|548937
76075|101|Local 30|8399|24568|0|32967|548937
76076|101|Local 40|0|7818|0|7818|548937
76077|101|Local 7|9379|5568|0|14947|548937
76078|101|Local 74|0|7318|0|7318|548937
76079|101|Local 8|0|60608|0|60608|548937
76080|101|New England Joint Board|0|20927|0|20927|548937
76081|102|All Other Accounts|14157|15468||410570|548937
76085|102|All Other Accounts|||||548946
76086|102|All Other Accounts||||36204|548947
76087|101|N/A|0|0|0|0|548954
76088|102|All Other Accounts|0|0|0|0|548954
76089|102|All Other Accounts|0|0|0|0|548958
76090|102|All Other Accounts||||398407|548960
76091|102|All Other Accounts|||||548962
76092|102|All Other Accounts||||45404|548981
76093|102|All Other Accounts|0|0|0|0|548982
76094|102|All Other Accounts|0|0|0|314214|548983
76095|102|All Other Accounts|||||548988
76096|102|All Other Accounts|||||548989
76097|102|All Other Accounts|0|0|0|669069|548992
76099|102|All Other Accounts|||||548998
76100|102|All Other Accounts|0|0|0|155097|549003
76101|102|All Other Accounts||||62409|549005
76102|101|NATIONAL POSTAL MAIL HANDLERS|0|0|0|3457|549008
76103|102|All Other Accounts|||||549008
76104|102|All Other Accounts|0|0|0|0|549009
76105|102|All Other Accounts||||5784|549011
76106|102|All Other Accounts|||||549012
76107|102|All Other Accounts|0|0|0|34240|549015
76108|102|All Other Accounts|||||549016
76109|102|All Other Accounts|0|0|0|963726|549017
76110|102|All Other Accounts|||||549019
76111|102|All Other Accounts|0|0|0|143820|549024
76112|101|United Administrative Services||||2998751|549030
76113|101|Electro Skill Corporation||||26279|549030
76114|101|JEIF||||7860|549030
76115|101|JBF||||20704|549030
76116|101|Additional Dues Fund||||61147|549030
76117|101|Member Assistance||||108254|549030
76118|102|All Other Accounts||||3898|549030
76119|102|All Other Accounts|0|0|0|0|549031
76120|101|N/A|0|0|0|0|549032
76121|102|All Other Accounts|||0||549032
76122|102|All Other Accounts|||||549033
76123|101|NONE|0|0|0|0|549035
76124|102|All Other Accounts|0|0|0|0|549035
76125|101|Oliver Tile Corporation||20941||20941|549036
76126|102|All Other Accounts||||116484|549036
76127|102|All Other Accounts|0|0|0|3828096|549037
76128|102|All Other Accounts|||||549042
76129|102|All Other Accounts|1904|1794|0|8590|549046
76130|102|All Other Accounts|||||549047
76131|102|All Other Accounts|||||549048
76132|102|All Other Accounts|||||549051
76133|102|All Other Accounts||||159442|549052
76134|101|GARRY L. BLAIR|0|10360|0|10360|549054
76135|101|RAY SAMARS|710|7566|0|8276|549054
76136|101|PETER SHANNON|0|5415|0|5415|549054
76137|102|All Other Accounts|3444|15333|0|18918|549054
76138|101|Dues Receivable||||91186|549055
76139|102|All Other Accounts|||||549055
76140|102|All Other Accounts|||||549058
76141|102|All Other Accounts|||||549060
76142|102|All Other Accounts|||||549062
76144|101|Saginaw Career Complex|0|0|0|25500|549066
76145|101|Local 85 Joint Apprenticeship Committee|0|0|0|27095|549066
76146|101|MI Pipe Trades Association|0|0|0|7000|549066
76147|102|All Other Accounts|0|0|0|196763|549066
76148|102|All Other Accounts||||227148|549070
76149|101|NONE|0|0|0|0|549074
76150|102|All Other Accounts|0|0|0|126125|549074
76151|102|All Other Accounts|||||549076
76152|101|ANNETTE HERNANDEZ|0|0|12803|0|549077
76153|102|All Other Accounts|28182|7028|7423|38808|549077
76154|101|Electrical Workers Home Assoc. of Atlanta, Inc.|0|0|0|12744|549080
76155|102|All Other Accounts|||||549080
76156|102|All Other Accounts|||||549081
76157|102|All Other Accounts|31149|0|0|1041059|549083
76158|102|All Other Accounts|||||549085
76159|102|All Other Accounts||||1756355|549086
76160|102|All Other Accounts||||92793|549094
76161|102|All Other Accounts|0|0|0|58983|549096
76162|101|McGuire Scenic, Inc. (TPS)|7436|151261|0|166810|549097
76163|102|All Other Accounts|3870|9283|0|20313|549097
76164|102|All Other Accounts||||389357|549103
76165|102|All Other Accounts|||||549106
76166|102|All Other Accounts|0|0|0|0|549111
76167|102|All Other Accounts|||||549112
76168|102|All Other Accounts||||10901|549115
76169|101|Workers United|22263|58296||80559|549116
76170|101|SEIU||||60995|549116
76171|101|NY Metro|7000|||17500|549116
76172|102|All Other Accounts|||||549116
76173|101|First Federal - Contingency Fund|0|0|30984|30984|549125
76174|102|All Other Accounts|||||549125
76175|101|Accounts Receivable - Trade|0|0|0|4421|549131
76176|101|Accounts Receivable - Dues|0|0|0|539453|549131
76177|101|Accounts Receivable - Life Insurance|0|0|0|76323|549131
76178|101|Accounts Receivable - Long-term Disability Insuran|0|0|0|388844|549131
76179|102|All Other Accounts|0|0|0|14937|549131
76180|102|All Other Accounts|0|0|0|0|549135
76181|102|All Other Accounts|||||549136
76182|102|All Other Accounts|769|8807||11022|549138
76183|101|LA COMMUNITY COLLEGES||||13342|549140
76184|101|L A UNIFIED SCHOOL DISTRICT||||1964223|549140
76185|101|TORRANCE UNIFIED SCHOOL DISTRICT||||9247|549140
76186|101|LOS ANGELES COUNTY OFFICE OF EDUCATION||||45217|549140
76187|101|LYNWOOD USD||||16186|549140
76188|101|SANTA MONICA UNIFIED||||28752|549140
76189|102|All Other Accounts||||16497|549140
76190|101|WJATC||||7000|549142
76191|102|All Other Accounts|||||549142
76192|101|INTERMECH||||5616|549145
76193|102|All Other Accounts||||24585|549145
76194|102|All Other Accounts||||1793532|549146
76195|102|All Other Accounts|0|0|0|0|549147
76196|102|All Other Accounts||11615||116150|549148
76197|102|All Other Accounts|||||549151
76198|102|All Other Accounts||||7836|549156
76199|101|NONE|0|0|0|0|549160
76200|102|All Other Accounts|0|0|0|0|549160
76201|102|All Other Accounts|||||549163
76202|102|All Other Accounts||||209888|549168
76203|102|All Other Accounts||||6458|549171
76204|102|All Other Accounts||||8693|549173
76205|102|All Other Accounts|0|0|0|207654|549174
76206|102|All Other Accounts|0|0|0|0|549175
76207|102|All Other Accounts|0|0|0|0|549177
76208|102|All Other Accounts|11485|0|21656|453030|549178
76209|102|All Other Accounts|0|0|0|0|549179
76210|101|SF General Hospital - RN CEU|926|14255||17708|549180
76211|102|All Other Accounts|2754|9266||19865|549180
76212|102|All Other Accounts|0|0|0|0|549181
76213|102|All Other Accounts|0|0|0|0|549185
76214|102|All Other Accounts|||||549192
76215|102|All Other Accounts|||||549206
76216|101|N/A|0|0|0|0|549209
76217|102|All Other Accounts|||||549209
76218|101|NONE|0|0|0|0|549210
76219|102|All Other Accounts|0|0|0|0|549210
76220|102|All Other Accounts|0|0|0|188244|549214
76221|101|Local Union 359||||20970|549222
76222|101|Local Union 641||||4430|549222
76223|101|Local Union 759||||8243|549222
76224|101|Local Union 820||||6970|549222
76225|101|Local Union 1191||||10723|549222
76226|101|Local Union 1263||||4321|549222
76227|101|Local Union 1908||||3705|549222
76228|102|All Other Accounts|||||549222
76229|102|All Other Accounts|0|0|0|0|549227
76230|102|All Other Accounts|||||549231
76231|102|All Other Accounts|0|0|0|31946|549238
76232|102|All Other Accounts|||||549242
76233|102|All Other Accounts|0|0|0|0|549248
76234|102|All Other Accounts||||43236|549249
76235|102|All Other Accounts|0|0|0|10440|549252
76236|102|All Other Accounts|0|0|0|53806|549254
76237|101|CET Grant|6341|0||25223|549255
76238|101|Ford Training Center|16711|0||1141417|549255
76239|101|GM Training Center|758757|0||2850370|549255
76240|101|International Chemical Workers||||5254|549255
76241|101|NIEHS Grant||||120951|549255
76242|101|Susan Harwood Training Grant||||44463|549255
76243|101|Coordinated Travel Services||||8511|549255
76244|101|UAW Black Lake Education Center|97107|50000||403907|549255
76245|101|UAW Black Lake Golf Cource||||53800|549255
76246|101|UAW Chrysler National Training Center|593084|0||1334007|549255
76247|101|UAW LU 6000 - State of Michigan||8358||8358|549255
76248|102|All Other Accounts|||||549255
76249|102|All Other Accounts|||||549257
76250|101|N/A|0|0|0|0|549258
76251|102|All Other Accounts|0|0|0|0|549258
76252|102|All Other Accounts|||||549259
76253|102|All Other Accounts|||||549260
76254|102|All Other Accounts|0|0|0|0|549262
76255|102|All Other Accounts|||||549264
76256|102|All Other Accounts||||513|549269
76257|102|All Other Accounts||||193731|549270
76258|101|DUES RECEIVABLE FROM AFFILIATED EMPLOYERS||||6602|549273
76259|102|All Other Accounts|||||549273
76260|101|UNITE HERE International Union|9685|||46062|549274
76261|101|C&B Housing Partnership||||7493|549274
76262|101|Milliman|1205|||41384|549274
76263|101|Theresa Sanchez||||14018|549274
76264|102|All Other Accounts||||3528|549274
76265|102|All Other Accounts||||18845|549282
76266|102|All Other Accounts|||||549285
76267|102|All Other Accounts||||24508|549286
76269|101|AFT CT||||5332|549290
76270|102|All Other Accounts|||||549290
76271|102|All Other Accounts|||||549293
76272|102|All Other Accounts|||0||549294
76273|102|All Other Accounts|||||549297
76274|102|All Other Accounts||||1213566|549300
76275|101|AFT Connecticut||||3667|549303
76276|102|All Other Accounts|||||549303
76277|102|All Other Accounts|||||549305
76278|102|All Other Accounts|0|0|0|0|549306
76279|101|NONE|0|0|0|0|549308
76280|102|All Other Accounts|0|0|0|0|549308
76284|101|National Office||||10483|549317
76285|101|Tax Refund||||2982|549317
76286|102|All Other Accounts|||||549317
76287|102|All Other Accounts|2000|||96648|549321
76288|101|None|0|0|0|0|549322
76289|102|All Other Accounts|0|0|0|0|549322
76290|102|All Other Accounts||||2735|549325
76291|102|All Other Accounts|0|0|0|0|549326
76292|102|All Other Accounts|0|0|0|0|549327
76293|102|All Other Accounts|0|0|0|0|549331
76294|102|All Other Accounts|||||549332
76295|102|All Other Accounts|||||549335
76296|102|All Other Accounts||||7627|549338
76297|102|All Other Accounts|||||549342
76298|102|All Other Accounts|||||549357
76299|102|All Other Accounts|||||549358
76300|101|MA/Northern New England Laborers' District Council|0|0|0|47655|549363
76301|102|All Other Accounts|0|0|0|1166|549363
76302|102|All Other Accounts||||1659|549372
76531|101|NYSA ILA Headquarters|0|0|0|365323|549787
76304|102|All Other Accounts|||||549379
76305|102|All Other Accounts|0|0|0|0|549382
76306|101|IBEW 1260 Insurance Trust||||1360|549383
76307|101|First Hawaiian Bank||||2282|549383
76308|102|All Other Accounts|||||549383
76309|102|All Other Accounts||||0|549387
76310|102|All Other Accounts|||||549397
76311|101|UMDNJ CB Chapter|0|288273|182785|295893|549417
76312|101|NJIT-Professional Staff Association CB Chapter|0|182516|0|183531|549417
76313|101|Rutgers FT/TA/GA CB Chapter|0|164055|26675|164055|549417
76314|101|Wayne State University CB Chapter|20247|91826|0|112073|549417
76315|101|Adelphi University CB Chapter|11124|54512|0|76761|549417
76316|101|Portland State University CB Chapter|0|68968|0|68968|549417
76317|101|Union County College CB Chapter|8287|49455|0|66949|549417
76318|101|Montgomery College CB Chapter|19318|6940|0|47770|549417
76319|101|Northern Michigan University CB Chapter|0|38842|179|38842|549417
76320|101|Bloomfield College CB Chapter|2892|26093|0|32267|549417
76321|101|United Academics-Alaska Adjuncts CB Chapter|0|25393|0|27476|549417
76322|101|Mercy College Chapter|0|23445|0|25781|549417
76323|101|Rutgers PT Lecturers CB Chapter|3775|17829|0|21604|549417
76324|101|Manhattanville Faculty Alliance Chapter|1121|18553|0|20795|549417
76325|101|University of Rhode Island Part-Time CB Chapter|5175|10350|0|20700|549417
76326|101|Suffolk Affiliated Faculty PT CB Chapter|0|15842|0|19587|549417
76327|101|Nevada Faculty Alliance-CC of Southern NV Chapter|0|12170|0|17262|549417
76328|101|Wilberforce University CB Chapter|1518|13347|0|16548|549417
76329|101|Monmouth University CB Chapter|6985|0|0|14891|549417
76330|101|Nevada Faculty Alliance-UNR Chapter|0|10192|0|14103|549417
76331|101|Lafayette College Chapter|975|11266|0|13216|549417
76332|101|University of Nebraska at Omaha CB Chapter|6307|0|0|12613|549417
76333|101|Southwestern Illinois College CB Chapter|0|7070|0|11669|549417
76334|101|Kalamazoo Valley CC CB Chapter|5524|0|0|11048|549417
76335|101|San Diego Faculty Association (SDFA) Chapter|0|5353|0|10706|549417
76336|101|Thomson Reuters|6579|0|0|9869|549417
76337|101|Springfield College Chapter|0|8682|0|9293|549417
76338|101|Texas Wesleyan University Chapter|552|8053|0|9156|549417
76339|101|University of Rhode Island-GAU CB Chapter|0|5573|0|8740|549417
76340|101|Emerson College CB Chapter|2878|5833|0|8710|549417
76341|101|Nevada Faculty Alliance-UNLV Chapter|0|5658|0|8388|549417
76342|101|Council for International Exchange of Scholars|0|7725|0|7725|549417
76343|101|Edward Waters College CB Chapter|277|7060|0|7692|549417
76344|101|Oregon State University Chapter|0|6738|0|6738|549417
76345|101|Niagara University/NULTA CB Chapter|0|5586|0|6366|549417
76346|101|Indian River State College CB Chapter|0|5668|0|5668|549417
76347|101|University of Illinois at Springfield Chapter|368|4908|0|5643|549417
76348|101|D'Youville College CB Chapter|0|0|5977|3711|549417
76349|101|Hamline University Chapter|0|0|6077|2393|549417
76350|101|Berkeley Faculty Association Chapter|0|0|82479|0|549417
76351|101|Santa Cruz Faculty Association (SCFA) CB Chapter|0|0|46731|0|549417
76352|101|UUP-United University Professions CB Chapter|0|0|5000|0|549417
76353|102|All Other Accounts|13670|44486|3609|278439|549417
76354|102|All Other Accounts|0|0|0|0|549422
76355|102|All Other Accounts|||||549428
76356|102|All Other Accounts|0|0|0|0|549439
76357|102|All Other Accounts|||||549442
76358|101|YTTW Grant monies due|38267|||38267|549446
76359|101|Delinquent members dues|9900|20100||30000|549446
76360|102|All Other Accounts|||||549446
76361|102|All Other Accounts|||||549451
76362|101|N/A|0|0|0|0|549456
76363|102|All Other Accounts|0|0|0|0|549456
76364|102|All Other Accounts|493|2310|0|81936|549467
76366|102|All Other Accounts|||||549480
76367|101|MEMBER SHOPS|21145|||21145|549482
